Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Not classified,INX,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Iran, Islamic Rep.",IRN,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,-0.026892578,0.151115098,1.116957735,0.038912581,0.170573626,0.028933526,-0.003977273,0.190001784,0.042003232,0.074153369,0.203433074,0.490756749,0.623457277,0.550935431,0.475860514,0.624072262,0.361812819,0.561246487,0.799950746,1.1752059,0.867158672,1.10192653,0.925690485,0.986921747,0.717236401,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.46070593,30.7073607,34.76156068,26.08950372,6.320004484,4.568817779,3.601342853,2.017900639,2.114618595,1.949788285,2.472328376,4.972391808,5.767301368,3.847412143,2.782006467,4.100182381,3.396448847,
Iceland,ISL,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,15.78110977,13.04374222,,,,10.05155498,8.659391931,4.883897593,3.536223712,2.601415166,2.416220346,2.332687378,2.652065944,3.534865918,1.740526885,6.202467971,8.616930443,10.19953984,9.263488292,10.22157078,6.629216623,5.286749575,5.852832781,9.079604545,8.31491717,13.43273465,12.46435272,6.377728171,6.065905778,5.749905965,5.764461743,6.833774584,7.488906844,4.182381669,3.635749331,0.847866996,5.198110023,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica,JAM,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,1.572638669,2.315750115,9.131342153,7.944301645,6.601322822,6.964148991,8.448150489,9.565706112,9.248646961,9.274607414,10.92222953,8.255012085,8.228039605,9.267970127,9.276221176,5.948641489,4.683737165,3.434852301,3.451055173,2.696637202,1.475099857,1.693793689,0.513116693,-0.382302681,0.284317279,1.123509805,0.509164709,0.184977827,1.418381516,0.627538504,0.502958567,0.327475241,0.818679071,2.097759173,1.962012495,0.478909843,0.335581779,0.881329328,1.193632767,0.802321958,0.375701941,0.772787865,1.13536733,1.370953247,0.994158719,0.712414897,
Jordan,JOR,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,33.10618003,49.14922539,51.12425629,51.68808804,43.77567291,26.4164323,23.43885257,52.30379496,47.62691969,28.94929967,20.69885156,21.42125919,17.69230027,15.56181856,17.83233194,16.25594145,11.56258559,10.63907693,24.71634718,24.2569617,8.890629599,6.341437903,7.813735291,10.20313765,8.734336233,8.428003479,7.348312114,7.956596407,8.709031848,6.909471062,8.27705356,17.88384947,6.181137413,5.76462646,4.153345394,3.845749233,3.694740973,4.344193467,4.935864158,4.372869703,4.812163148,5.533933655,10.26245056,8.941480289,11.91436459,12.35867822,10.45854133,11.58101993,16.00069321,14.16291547,
Japan,JPN,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.935503363,1.512876468,1.42987027,2.561696779,2.287597656,1.783728732,1.24182492,1.462060606,1.889471406,1.22437419,0.703575435,0.406138043,0.423071717,0.464569268,0.540104715,0.319565401,0.247269841,0.144569283,0.100046814,0.114262543,0.13903473,0.120373773,0.096346306,0.111639898,0.068816689,0.116037484,0.073195435,
Kenya,KEN,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,9.751860725,12.06229642,9.845640624,10.70131818,15.69778857,12.75711312,17.40336648,23.43883961,22.60047935,20.77443313,22.32494891,20.62605289,22.76937361,30.84242655,36.58353709,37.76259816,33.14853689,34.94945583,17.69155294,11.47069021,11.8335358,10.1755275,6.094340384,4.793891012,3.627375639,13.04124396,11.20472727,9.595460815,11.86413278,12.01042934,10.93227225,11.29004546,12.82689617,10.66772159,15.48097185,11.80089712,14.8146632,14.28410173,17.19655028,12.29493408,13.27199652,12.66115166,11.93258254,11.44161471,14.26824522,20.45532056,13.23365288,
Kyrgyz Republic,KGZ,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.88457613,32.96097981,31.97368586,18.98475268,21.11884331,19.17831874,25.76234871,25.6648396,20.05294582,20.26099306,18.34832406,16.71935398,15.85233955,11.55263631,7.68628192,6.439199431,7.425242658,8.989637878,7.887564269,7.107662134,7.593353456,9.225695598,15.08752914,10.12691163,8.445363229,7.126840207,6.83885496,11.20798927,7.237129624,
Cambodia,KHM,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.86884084,48.42698198,31.82831317,35.07075379,27.76157132,24.77680368,20.6353826,12.35739997,14.08454085,13.91883647,13.71119894,13.32824506,10.04123279,9.20305686,7.977310734,10.95161145,9.337908138,10.0773645,8.332837835,6.750351994,6.893502171,5.960019359,5.222632993,4.02291362,4.052063931,4.318190307,3.295706023,3.474932481,5.535214272,3.923106324,
Kiribati,KIR,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,44.84029382,61.33752775,43.09059156,44.18367477,49.26537231,54.29680662,42.07402842,42.0786595,39.50476386,42.12503022,44.03782999,30.33540312,30.52002503,,,,,,,,,,,,26.77204735,24.18876426,21.49001462,20.91980172,18.87014866,40.35552675,37.30020246,36.3625785,42.56771481,35.2425955,30.29786646,38.71065193,46.15033102,31.59475055,38.3224292,35.29737829,
St. Kitts and Nevis,KNA,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,12.78167411,7.151064968,6.01964755,4.856979274,6.310780004,7.59145731,7.204707549,7.733861158,12.19952553,10.17296932,5.794481365,5.308810215,5.839206533,6.960862055,3.904568977,2.053552325,3.221641794,3.288245806,2.997212384,1.982018201,1.403099769,3.604359905,9.37122887,0.029484671,-0.027766296,0.80074466,1.427744933,0.877544858,9.730675266,0.781904217,2.863253734,3.962487312,5.775620294,7.565628186,,,,,,,,,
"Korea, Rep.",KOR,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,2.137249079,1.785456133,0.877330805,0.554975127,0.495037515,1.03125385,0.109208349,0.024710524,-0.112626854,-0.028675559,-0.047003745,0.023012227,0.016428995,0.076855339,0.067814725,0.06038012,-0.003381463,-0.036427208,-0.096671059,0.036078278,-0.083906938,-0.090950986,-0.041460816,-0.03729704,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,0.010032565,0.004319876,0.008043404,0.014517102,0.01549345,0.097968476,0.090552247,0.048607274,0.046107282,0.040298316,0.040208676,0.05093108,0.035460527,0.0549547,0.041690883,0.160446851,0.108433296,0.05228684,0.016719394,0.036930977,0.030521587,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),LAC,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,1.696247993,1.4674728,1.393368559,1.752986871,2.35674842,2.367114799,2.795621142,3.097516144,3.52087034,3.157705818,3.036905289,2.999875302,3.225075149,2.579335206,2.197584866,2.119327334,2.126679266,2.276755629,1.405699589,1.212546173,1.381434626,0.987060339,1.211471707,1.143776024,1.291181219,1.265037736,1.027248139,0.967037656,0.770482985,0.874490042,1.072226492,0.882803856,0.771497206,0.760559354,0.770792975,0.722957376,0.855219169,0.978384251,0.664544377,0.733633541,0.615813362,1.054763308,0.772184374,
Lao PDR,LAO,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,15.03370821,14.99370999,18.35746593,21.16542782,39.27771642,48.05567878,48.7122263,43.64946052,53.69132397,36.87737469,31.79384962,36.15520041,35.4349688,32.9803384,33.25708895,45.94614532,36.61598756,34.53838106,44.95668198,47.33112657,28.76675726,24.04987343,26.19220283,28.61606518,28.7886008,22.1374884,15.8408049,12.91020333,10.27118406,9.686252365,7.415694542,6.62288135,5.83248307,6.531344392,6.99125471,7.147025574,7.529315429,7.39566017,
Lebanon,LBN,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.898863955,2.949012138,1.402448629,1.229305857,4.092827762,4.110051195,3.415963249,1.829596816,1.383182209,1.445440321,2.097490265,1.749179123,2.262801179,2.859299689,3.295035744,3.680174376,3.874353383,3.483855718,7.973247072,7.364564624,
Liberia,LBR,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,691.1210577,784.2295549,997.4348806,904.1485747,852.2952123,1107.32461,883.2294785,860.5293261,631.6378602,,,,,,,,,,,,,,,,,17.40144866,16.85447425,13.86057144,58.36364692,54.11478576,27.60741557,70.51150358,28.91458203,20.37786422,22.11023454,31.08642107,61.73816313,50.4586887,42.45897153,42.8477451,42.35688828,43.72794277,32.06711875,
Libya,LBY,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,0.08218943,0.060240227,0.028887544,0.08653451,0.024896588,0.736250134,0.041252707,0.039045133,0.064820078,0.177088606,0.085950983,0.070187741,0.116746518,0.0882284,0.066659957,0.035643791,0.028119829,0.050118533,0.096413711,0.054543908,0.057113188,0.094337582,0.085056402,,,,,,0.152419923,0.202123065,0.085036472,0.248266806,0.138315552,0.023036593,3.829657449,0.236035521,0.284210995,0.537104059,0.730407719,1.491313388,2.654574035,1.500175454,1.101996181,2.017612684,1.286892793,
St. Lucia,LCA,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,14.26689189,,4.18735896,2.00943407,6.373707618,8.101622824,5.986793725,5.357698185,3.786863335,4.506133001,6.213021173,5.042988456,6.618802895,5.680783471,3.49594534,6.14524392,6.876849169,6.537770929,7.718486251,10.94471933,9.024561832,5.612416317,1.313122619,5.132298921,2.243896255,3.610346844,7.550842971,2.801628108,-3.765521691,1.581133726,2.411984348,2.348465102,1.853653102,5.494469386,4.871578443,4.140484415,3.301612931,3.430447748,1.960986464,1.353461906,1.433172887,1.383931204,0.748762444,2.797615364,12.98285206,10.80900153,
Latin America & Caribbean,LCN,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,1.223673435,1.088995139,1.027297064,1.233706979,1.742310293,1.749911224,2.11277642,2.364736443,2.695938182,2.473361488,2.513705772,2.522089838,2.644858155,2.139810202,1.903099759,1.811224731,1.765633702,1.885723167,1.171254625,1.028530211,1.171694763,0.845205878,1.031508011,0.973336329,1.117136619,1.051994967,0.855690303,0.787868782,0.628154299,0.708491171,0.864339563,0.737910996,0.626849113,0.612313858,0.618170413,0.602287231,0.697230015,0.81430118,0.556192635,0.611673192,0.521176288,0.898773001,0.650914323,
Least developed countries: UN classification,LDC,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,34.71783785,40.43114318,44.12867825,41.39726363,40.34378419,42.52285368,42.4023723,41.55098951,38.86739087,38.72752945,32.53355753,25.15685592,23.20688168,22.09140603,20.76314124,19.86398142,21.21733189,25.98839542,30.50101096,26.66163231,21.3893696,20.00306808,19.21136794,16.08363947,18.55360364,18.07743024,15.18836324,13.80440068,13.9606418,12.1661798,13.4974752,14.22797353,14.50025083,14.57910409,14.35418703,19.52049906,14.2565062,
Low income,LIC,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.85698717,29.82229586,29.08821619,25.65663377,29.97101613,26.96719333,25.48501417,22.64701427,22.47437055,22.32636501,25.72407873,30.7788713,32.65380533,32.31916057,30.52608788,37.19391305,30.0033175,
Liechtenstein,LIE,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,17.05720362,22.67195191,21.98785362,26.71118727,19.45194298,16.79616952,16.74847134,17.11031986,19.02735724,18.83936101,17.51995174,20.54515861,16.44251928,20.33443018,19.05059375,19.10222351,19.41239129,12.49578329,11.74478849,9.057996777,7.43371089,5.367357488,3.639220152,4.547950395,2.527890779,2.600336289,3.545684099,3.373497295,6.553133995,4.312976277,9.958471641,5.559595639,3.731138708,3.756816446,4.92360633,3.45691666,2.621754324,2.123516784,1.723598148,1.958298864,1.769664929,1.449265092,1.133518574,-0.838908247,0.70301364,1.054220588,0.652337768,
Lower middle income,LMC,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,8.431736908,9.366252171,8.488519813,8.63051419,7.491047985,7.601549971,7.169361928,7.524551826,8.068394187,10.35579779,10.2446986,10.65350107,10.29031771,12.15220079,12.09451868,11.04716716,8.941251318,10.03871151,7.829386014,7.055434382,5.627560407,6.398799351,6.242831597,5.317488953,5.970022017,5.796645728,5.208998877,4.572308583,4.922011574,4.84768475,3.235352557,2.626542492,3.537835674,3.06724295,2.478023531,2.478587641,2.943221599,2.664598094,2.734840414,2.657224624,2.448975661,2.121271417,2.150425257,3.299111827,2.548060297,
Low & middle income,LMY,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,5.740690275,5.707407493,5.86750732,6.212197935,7.757716598,8.001277273,7.639934405,7.090325053,8.003104267,7.897313793,6.91349555,5.725570514,5.540642374,4.613195532,3.858353991,3.450943065,3.706498041,3.893255501,3.160652648,3.316504301,3.826302671,3.514032961,3.132409652,3.51192829,2.916512999,2.418732383,2.280546431,2.753154061,2.197899745,1.941493953,1.771026554,1.897220846,2.025254662,2.087183832,2.33523707,2.134960023,1.934369799,1.902680706,2.548463896,2.055479733,
Lesotho,LSO,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,16.27602823,13.29758736,15.23504776,17.72492463,18.07206693,19.31225814,20.13108772,10.44716181,11.10532421,11.49878789,14.47851657,12.65756301,11.14813145,10.47071098,12.33954506,11.27783027,8.799854384,9.113460125,9.504482032,7.668896478,6.737158966,6.441370434,5.65837723,4.586112186,2.750740772,3.270689292,5.116744534,7.271088945,5.259687252,5.30183799,4.020724307,3.963444345,6.582048486,7.111790682,5.717596513,10.24406259,9.043145104,9.565019829,13.22937601,4.645813842,3.953195766,5.276950887,6.026624944,5.998229169,5.929023924,8.150333959,7.560153998,
Late-demographic dividend,LTE,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,1.492011575,1.463290302,1.442585219,1.608405324,1.682345422,1.846489548,1.698984317,1.604465583,1.947332651,1.829171774,1.659506197,1.411455327,1.35289043,1.106814491,0.90148525,0.844654989,1.087575253,1.222538344,0.867353582,0.804943368,0.848533818,0.590745305,0.514524738,0.433143466,0.400103967,0.334358777,0.302350706,0.37996592,0.257623211,0.240151001,0.253444456,0.216558001,0.233711052,0.222868677,0.217245146,0.202175159,0.137869321,0.1131662,0.196965998,0.142524885,
Lithuania,LTU,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,8.839202221,6.983107761,14.20246918,10.09881728,10.40599634,19.99015389,17.36126134,14.60325377,9.291136477,6.873783583,16.89437556,8.009936337,7.356912948,7.383636228,6.723968039,14.01869372,17.02053337,9.897180253,8.564976205,7.064986338,4.416630087,5.955031309,4.565977657,4.845858333,6.021547828,3.702080478,4.178887666,2.857371936,3.838471503,4.129807615,3.389417396,4.391590172,3.72448493,3.236182791,2.800708838,2.519883915,2.953512912,2.947433167,4.044203962,4.215330309,3.480404126,4.340160026,4.654299779,1.406479252,1.32448542,3.78214156,1.527841032,
Monaco,MCO,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.459608131,3.11709062,12.97981535,12.16271175,11.18102094,11.47465958,6.945675874,5.75791781,6.34942633,7.185801229,6.201105504,5.258433623,6.180874415,10.5858343,7.796223257,8.052928419,5.539562898,8.398835838,6.449469454,5.477748026,4.268632053,3.790531279,4.868099348,8.206828194,6.959268828,
Madagascar,MDG,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,16.91963741,16.37111705,14.82110663,13.28740213,15.46825892,14.30135759,20.46977491,28.16540852,31.9142071,26.98106793,22.53815859,29.02370566,44.47177401,45.55628714,38.87643255,45.86854894,40.31733972,53.88972018,40.91413202,37.22752454,27.92125481,25.79323757,30.85304257,80.01069908,45.12749853,33.50771065,26.62205543,28.62466853,21.0228084,37.35331328,75.67928529,39.9225105,31.24075583,25.34103628,17.23115001,10.62286888,13.06259047,10.84535704,8.473562799,10.81934225,13.37571085,17.07927669,15.28320295,15.75818124,14.15406589,13.98464082,31.30524914,20.46238603,
Maldives,MDV,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,13.00207083,23.28507778,13.04840379,5.291750733,9.315197284,4.795918438,8.639594141,14.34009221,13.67681914,19.89027815,17.30431044,8.805947091,13.33858501,13.04256248,10.32781146,9.751789831,15.57741067,6.947356135,5.383961458,5.553226514,6.05875992,3.687087776,4.446647584,4.332703937,2.935219781,3.469918835,7.951710519,3.091142209,1.73907156,2.223233749,1.654500266,4.395336036,1.919436957,2.341545546,0.784107366,0.723626783,0.770981524,0.637179483,1.194473603,2.848807586,1.521537774,11.23532823,2.776654484,
Middle East & North Africa,MEA,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,3.877649064,3.539537329,3.521221335,3.12518839,2.554520849,2.222228885,2.0057023,2.035975662,2.725629957,2.993916721,2.755140284,2.143430727,1.986899412,4.358143914,3.598079144,2.512120541,2.074068173,2.626311992,1.716997436,2.192483751,1.471889667,1.670408383,1.410840483,1.128882618,1.226453971,1.176758889,1.845074958,1.941138938,4.248794756,2.226572213,1.878161654,2.030624392,1.302545265,1.069757619,1.218810385,0.962070806,1.726729623,2.078176738,1.384295617,2.060988245,2.067208318,2.183761033,1.837792042,2.237424756,2.336378959,
Mexico,MEX,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,0.309816952,0.2011882,0.247131927,0.430534444,0.61853624,0.312960236,0.483689042,1.000111348,0.639539097,0.486328661,0.256892251,0.335332712,0.47630927,0.470117814,0.597651757,0.51437325,0.567135192,0.353334796,0.111938891,0.019242345,0.02657862,-0.019121075,0.048524495,0.066432619,0.056168857,0.058009151,0.074504002,0.079647268,0.032983918,0.040274409,0.065214637,0.127387947,0.23095683,0.091248543,0.11874785,0.16675832,0.067193329,0.172349025,0.147694003,0.097469338,0.093881789,0.168491167,0.093106274,
Marshall Islands,MHL,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.72398555,38.53660589,34.53342061,34.98283138,35.92327432,13.91027013,42.80560902,34.0083846,36.51269899,26.48599757,32.0153883,6.585971226,35.86946715,27.14416229,43.42678384,118.2160404,49.20769846,
Middle income,MIC,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,3.712668518,3.689641003,3.680910635,3.824556516,4.732901168,4.797575581,4.618598871,4.383746866,5.286587609,5.267281268,4.535575224,3.754500466,3.644572649,2.898096233,2.487469171,2.102274209,2.366965749,2.537925669,1.948034423,2.082241398,2.186458066,1.83167945,1.673424242,2.262828047,1.72577813,1.272037436,1.133994448,1.334204976,1.030996131,0.894967679,0.84568167,0.911252517,0.880713293,0.929635654,0.985063131,0.879946846,0.750653006,0.74083504,1.106819267,0.852027608,
North Macedonia,MKD,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.63101264,6.29568173,6.317131661,16.88352088,13.27482321,15.07848278,14.34472964,11.70116665,8.866368535,6.702317891,5.107494242,3.480651314,2.81420353,3.611092391,3.35661048,2.61730029,2.133826845,2.751917775,2.716025281,3.05253655,2.19827218,1.775912546,1.714159433,1.349216083,3.003095935,2.7760915,
Mali,MLI,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,55.29998839,42.13584125,48.68530967,43.22685724,42.05765913,49.60907249,48.46034607,49.78265147,50.16479272,71.0265742,61.98565008,56.47828745,52.16117894,59.08650793,66.59234853,53.90732701,49.94796153,42.48297494,41.27125458,53.94793223,51.9499244,48.80191621,44.42436977,34.97377549,32.8423108,27.50509404,26.14277889,30.41936889,33.59835819,31.69242514,34.35728621,35.07046336,34.15524414,23.10618158,29.26749648,25.74403774,28.96172163,22.15081032,24.11358559,20.77108336,21.53262663,19.67884446,21.80434735,23.00623382,24.55157203,21.64803393,16.50453827,
Malta,MLT,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,8.276305562,7.1202395,9.89094659,5.357921579,7.88068151,6.337324635,5.271676702,5.821246716,5.63201264,1.344075938,4.602560193,2.549083562,4.949502531,1.313130245,2.006910411,0.614782122,-0.101469104,-0.167649837,-0.28404974,0.224782823,0.859643422,0.163699653,1.140178761,1.389406185,0.247957468,1.993938893,0.656367299,0.576243189,0.54061168,0.424618522,0.041117336,0.256025603,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,25.44256991,25.4911655,39.08987385,40.8895423,31.62508938,25.20927601,25.69938218,31.88213415,33.54973382,46.78600303,47.25091615,54.00047153,82.62679053,36.80456037,19.59697228,27.79422745,13.77357358,7.119886389,10.60931943,7.553319884,2.222044547,2.374903568,2.561825627,3.2396103,4.021688238,4.346219302,4.713053164,4.543517714,4.139125386,4.224295131,3.680142225,4.136949065,9.719993656,6.143076631,5.446913112,3.579804789,4.366498001,28.26579347,7.843539493,6.040741207,8.535829223,7.123499979,7.859426127,9.616709998,,,
Middle East & North Africa (excluding high income),MNA,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.40713253,6.88626363,5.990208947,6.148411556,3.739836627,3.115211253,3.757714793,2.883945115,5.160585402,6.305949159,4.486567134,6.625073199,6.576670712,6.983198662,5.755447756,7.437987547,7.659043598,
Montenegro,MNE,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.228721134,2.358628598,2.605715429,2.850729773,4.036911995,3.55306999,3.989099924,3.35534631,3.778389938,2.846893773,3.516750543,3.944961634,2.470022942,6.480676444,3.353467793,
Mongolia,MNG,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,0.187061582,0.169887456,0.139266068,0.152682743,0.356428823,0.345778531,0.246757346,0.195747722,0.299407093,1.160577727,13.664669,21.25506137,25.14292501,34.96511452,27.8762498,27.56675445,30.03010423,25.20393094,26.79762971,23.47454064,21.67579862,19.01470761,19.25229272,15.31365132,11.98358373,9.669450769,8.099809242,5.829993216,10.76267131,6.376340582,3.59728567,4.405827502,4.574647585,3.85582422,3.741568861,4.945707283,9.322773457,3.294864635,2.770046649,7.855747535,2.379650647,
Northern Mariana Islands,MNP,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
